,pageid,KeyBERT_keywords
2410,8622398,"[('kulturlandschaft', 0.00047619047619047673), ('orgellandschaften', 0.0004944091457721311), ('sächsischem', 0.0013438546150167396), ('wirtschaftlich', 0.0014918813053676771), ('silbermannsche', 0.001685454669672749), ('gehäusebauten', 0.0026510441575003994), ('historischen', 0.0026874814966637074), ('intabulierungen', 0.00283778552071235), ('jahrhunderts', 0.0038785270205643242), ('1930', 0.00438181776775751)]"
2411,1626263,"[('essen', 0.00047619047619047673), ('suanhilds', 0.003033212057452622), ('zusammengestückelt', 0.0032757638188752034), ('wahrscheinlichste', 0.0043307178655445), ('abstammung', 0.004418387176902059), ('1913', 0.005283391048963311), ('mitteilungsblatt', 0.005388594222592382), ('978', 0.005628223673636377), ('theophanu', 0.005847396952030275), ('testament', 0.005978900919066614)]"
2412,2886690,"[('eismeeres', 0.0004761904761904778), ('eismeer', 0.0005590717299578086), ('eismasse', 0.0009018987341772178), ('eismassen', 0.001018685955394818), ('eismeers', 0.0011034508740204963), ('eislandschaft', 0.0031528782399035584), ('kunsthistorischen', 0.0040382007233273065), ('1896', 0.00568452380952381), ('gletschereises', 0.006065024110910188), ('entdeckung', 0.006292947558770344)]"
2413,7452994,"[('pfeifhasen', 0.00047619047619047673), ('roylii', 0.0017326044214261748), ('synonyme', 0.004214261736920348), ('nepalensis', 0.004643456576991321), ('humusreichen', 0.00482808229031794), ('bevölkerungsbewertungen', 0.005319618280343357), ('ochotona', 0.005338800172637032), ('blattgröße', 0.005499448520596557), ('kolluvialem', 0.005700858389680144), ('4500', 0.006935692706085456)]"
2414,2505694,"[('politikbetriebs', 0.0004761904761904756), ('platonikers', 0.0019183608168489375), ('menexenos', 0.001964071445712914), ('parodistischen', 0.003289679682768235), ('philosophiegeschichtsschreiber', 0.003406241786371377), ('humanismus', 0.0037627846915103944), ('militärischen', 0.0038244940404767625), ('uneingeschränktes', 0.0038839178579999313), ('isokrates', 0.003995908898716674), ('untersuchungenrobert', 0.004416446684265259)]"
2415,6816391,"[('notiomastodon', 0.00047619047619047673), ('palaeoloxodon', 0.0031518786201240466), ('glyptodontichnus', 0.0031877594956174083), ('gomphotheriidae', 0.0032304748235856963), ('trilophodont', 0.0040130196319647345), ('mandibulären', 0.004993763562116631), ('rhynchotheriinae', 0.005222717720026655), ('bezeichnungen', 0.005226134946264119), ('isotopenuntersuchungen', 0.0053645326088813715), ('stegomastodonichnum', 0.0054380029729868265)]"
2416,2555173,"[('anschließenden', 0.00047619047619047673), ('londoner', 0.0007765809838504334), ('institutionen', 0.0010369194238223967), ('menschenrechtskonvention', 0.0013373099314823555), ('lauterpacht', 0.0018637085353817107), ('historiographie', 0.0019666995665794107), ('1945recognition', 0.002041081977999971), ('anwendbarkeit', 0.0021297686993091013), ('völkerrechtsordnung', 0.002513124204322763), ('dissertationsschrift', 0.0028535667796707152)]"
2417,730574,"[('zahl', 0.0004761904761904756), ('primzahlsatzes', 0.00207659751613127), ('quadratzahlen', 0.002132102962603205), ('progressions', 0.0031658919031429967), ('aufsteigende', 0.0032213973496149307), ('arithmetische', 0.003452670043247993), ('modularitätssatz', 0.0034734845856749697), ('prime', 0.0036191863826637994), ('dirichlets', 0.004678415319503226), ('exponentialfunktion', 0.0062279423668447475)]"
2418,11886304,"[('mammutidae', 0.00047619047619047673), ('1834mammut', 0.002684610075914424), ('mastodontidae', 0.002907961603613778), ('zuordnung', 0.0032266767049375757), ('1692', 0.004313319530710835), ('kaltklimatische', 0.004358491749796098), ('rüsseltiervertretern', 0.004371039588430893), ('pleistozäns', 0.0044212309429700735), ('massivere', 0.004458874458874459), ('aussterbeprozess', 0.004772570424744338)]"
2419,5815013,"[('ballets', 0.00047619047619047673), ('ballet', 0.0006340215968913276), ('ballett', 0.0013332733974647138), ('parade', 0.0024520762783821317), ('galerien', 0.00319927677385198), ('musikinstrumente', 0.0035708791592995504), ('teatro', 0.0038905371252759544), ('picasso', 0.00414626349805708), ('fotografiert', 0.004967384898158971), ('moderneforschung', 0.006240023175202534)]"
2420,503043,"[('schwarzpappel', 0.00047619047619047673), ('babisnauer', 0.0004893050582943181), ('pappelpflanzung', 0.0014414237190331935), ('blätter', 0.0018348611821484306), ('pflegemaßnahmen', 0.0019450236718206982), ('baumexemplare', 0.00227026530799596), ('eingebauten', 0.0022728882244167302), ('innerhalb', 0.0026427194397450515), ('kronenvolumen', 0.004775150489829642), ('1885', 0.004895804645184981)]"
2421,7866864,"[('gävlefischer', 0.00047619047619047673), ('zeitraubenden', 0.0018815517637156632), ('kulturhistoriska', 0.0029476879128727007), ('verschiedene', 0.003235901752238122), ('fischertöchter', 0.0035470706761547687), ('entlang', 0.003702655138113092), ('fischfang', 0.0037511158721656858), ('örtliche', 0.0038531384701711436), ('gegensatz', 0.004039329711531104), ('149', 0.005062106256535823)]"
2422,5009737,"[('straßenbahnnetzes', 0.00047619047619047673), ('straßenbahneinzugsgebietes', 0.001210694376792769), ('straßenbahnstrecke', 0.0012972885208637774), ('schloßstraße', 0.0016251092091325902), ('straßenseite', 0.001680776873178237), ('friedrichstraße', 0.0019622078414090107), ('regattastraße', 0.0024230123937868707), ('strassenbahn', 0.002571459497908597), ('pferdebahnstrecke', 0.0030523662623029415), ('cöpenick', 0.00477961017171928)]"
2423,6088407,"[('immunisierungen', 0.00047619047619047673), ('immunchemischen', 0.0008511745246439118), ('antigens', 0.0009277419481501114), ('immunologists', 0.002097849240706383), ('biochemischen', 0.0030637767372461242), ('1956immunochemical', 0.0033425606894994654), ('serumeigenschaften', 0.0036625732544099897), ('heidelberger', 0.003805891765075439), ('antikörperfunktion', 0.005097721628333873), ('pneumococcus', 0.005125207370105329)]"
2424,1570052,"[('skinners', 0.00047619047619047673), ('skinner', 0.0006295444329869659), ('behaviorismus', 0.0014051276627623111), ('behavioral', 0.0019568493693979537), ('psychologischen', 0.0029985986621189286), ('verbales', 0.0031572406863911583), ('historischengesichtspunkten', 0.004310039396102695), ('kognitivismus', 0.00503274195112063), ('derverstärkerkontrolle', 0.005875307368922027), ('verhaltensanalytischen', 0.006624450261318669)]"
2425,608935,"[('wembley', 0.00047619047619047673), ('railway', 0.003629197710830364), ('tower', 0.004013605442176871), ('entwickelte', 0.005032933808444012), ('1890', 0.005281287118021811), ('geschätzt', 0.005594428247489473), ('bauwerks', 0.0055965878414858), ('hambledon', 0.006104092430623043), ('meter', 0.0063567649281935), ('telefonvermittlungsbüro', 0.0074344023323615165)]"
2426,2559362,"[('eiche', 0.00047619047619047673), ('kilometer', 0.0024174547867927654), ('berührten', 0.0025889054808915435), ('beispielsweise', 0.002605497483546263), ('1000', 0.0029511642055196053), ('stammhöhle', 0.0029677562081743256), ('geschätzt', 0.0029871135446048335), ('guinness', 0.003899673690614457), ('zeitraum', 0.003927327028372325), ('1902', 0.004082185719816382)]"
2427,5491153,"[('schichtpilzes', 0.00047619047619047673), ('entomological', 0.0012995329577736058), ('holzwespen', 0.0024551013529779966), ('verhältnismäßig', 0.002686215032018875), ('siricidae', 0.002780104964129232), ('braunfilzige', 0.0028234387789493965), ('verbreitungsgebiet', 0.0036636332996292553), ('wildlife', 0.003771967836679667), ('bevölkerung', 0.00391400645192354), ('phytotoxisches', 0.004802349655736916)]"
2428,5662863,"[('barbaro', 0.00047619047619047673), ('1540', 0.001562072653912291), ('1591', 0.0016866376917556913), ('polo', 0.0019493074454689475), ('palazzos', 0.002295923202946235), ('terrassenniveau', 0.0028754214224785747), ('1849', 0.0037609163654088317), ('mantel', 0.0037798719146458705), ('bauleiter', 0.004353954262967628), ('zugang', 0.004429776459915784)]"
2429,2006495,"[('basel', 0.00047619047619047673), ('meyer', 0.0013133913133913143), ('1885', 0.0013211913211913229), ('1511', 0.0016565916565916571), ('geschichte', 0.0016773916773916786), ('jakob', 0.0018177918177918195), ('zunftmeister', 0.0019789919789919798), ('ansehen', 0.0026003926003926), ('papiermacherfamilie', 0.002605592605592607), ('basler', 0.0028239928239928245)]"
2430,12178389,"[('auditoriums', 0.00047619047619047673), ('audimax', 0.0006749019246330501), ('universitätskrankenhaus', 0.002727570701328499), ('schlüterstraße', 0.003403599340359934), ('kriegsgefangenschaft', 0.003952616538118796), ('maximale', 0.0042967765725348), ('einrichtungen', 0.004417642298907086), ('podiumsdiskussionen', 0.00457333374304766), ('zusammenschaltbare', 0.004620450890616518), ('luftgeschwindigkeiten', 0.0050076309293345216)]"
2431,6043334,"[('orgellandschaften', 0.0004761904761904778), ('orgellandschaftlandesamt', 0.0006737489516354512), ('landgrafschaften', 0.0011508713074270815), ('orgelprojekten', 0.0027797968502469485), ('orgelbautätigkeit', 0.002884167365576369), ('orgelregionen', 0.002990401640108099), ('orgelrestaurierungen', 0.003001584195321966), ('hessenmartin', 0.004278259248905042), ('vielfältigen', 0.004975305190569379), ('1930', 0.005459882583170254)]"
2432,1674815,"[('gelbschnabelelstern', 0.00047619047619047673), ('gelegentlich', 0.0017042923364035888), ('kalifornischen', 0.003544438424337287), ('kontrastreiche', 0.0037912628178114905), ('lagerstätten', 0.004124375413882367), ('flügellänge', 0.004573876748339455), ('balancieren', 0.004726386129673109), ('verbreitungsgebieten', 0.0049872574398490965), ('gesamtlänge', 0.0052059879999197325), ('nuttalli', 0.005703650191640077)]"
2433,25091,"[('taxons', 0.00047619047619047673), ('schwestergruppenverhältnis', 0.0005177307910660633), ('korsetttierchen', 0.0010189839238981435), ('kinorhyncha', 0.00203256760686246), ('lorica', 0.002425815921018014), ('priapswürmern', 0.002544898156994697), ('panzer', 0.002996302911976072), ('nanaloricidae', 0.0038132624378626125), ('urogenitaltrakt', 0.004613605837798918), ('metamorphose', 0.005017931569254628)]"
2434,565978,"[('protreptische', 0.00047619047619047673), ('theologie', 0.001294024535021766), ('kunstprosa', 0.0027929872528210486), ('logos', 0.0029153026105934697), ('philosophiegeschichtsschreiber', 0.003164730006835271), ('authentische', 0.003495700974925352), ('προτρέπειν', 0.003805086879879125), ('rahmengespräch', 0.004032929212984615), ('werktitels', 0.004068904318211798), ('zusammensetzungen', 0.004423858689786667)]"
2435,3592667,"[('pythonidae', 0.00047619047619047673), ('felsenpython', 0.0016798077645115272), ('pythons', 0.0017999549448073904), ('pythonfett', 0.0021260687198961592), ('sahara', 0.003958313219408061), ('nordangola', 0.004625559167122583), ('verbreitungsgebietes', 0.0046405775646595655), ('landwirtschaftliche', 0.004876580954526438), ('1840', 0.006462094637359337), ('meter', 0.0072730881043564085)]"
2436,5697341,"[('ramasami', 0.00047619047619047673), ('rāmacāmi', 0.0016040317846186913), ('tamil', 0.0016437212148273095), ('tamilliteratur', 0.0017379836115727764), ('rama', 0.0021166869248133357), ('tamilischsprachigen', 0.002201026964006647), ('ramayana', 0.00285755628870753), ('ramachandran', 0.003042773629681078), ('venkata', 0.004132579234159369), ('dravidenstaat', 0.004162346306815833)]"
2437,7239833,"[('aminosäuresequenzen', 0.0004761904761904756), ('aminosäuredatierung', 0.0005352191439289799), ('aminosäurenin', 0.0007107517611513692), ('aminosäurenlösung', 0.0011658938571350896), ('aminosäuren', 0.0013771543521992047), ('aminosäurenoxidase', 0.0015402598814766488), ('aminosäurenenantiomer', 0.0017064721827403273), ('aminosäureracemasen', 0.0019208394497906812), ('aminosäureoxidaseinhibitoren', 0.0021460804187928627), ('proteingebundene', 0.004058298576321737)]"
2438,1264162,"[('damascenum', 0.0004761904761904756), ('ranunculaceae', 0.0027917383820998277), ('mitteleuropäischen', 0.0033930005737234648), ('levante', 0.003617900172117039), ('pflanzen', 0.00504302925989673), ('lipsiensis', 0.005095811818703384), ('nigella', 0.00521055651176133), ('chromosomenzahl', 0.005261044176706827), ('stammend', 0.005492828456683878), ('landbevölkerung', 0.006367183017785427)]"
2439,9561818,"[('stadtbahnen', 0.00047619047619047673), ('schloßstraße', 0.00107029994402008), ('straßenbahnsektor', 0.0012436571139642805), ('grunewaldstraße', 0.0014134026762013107), ('berlin', 0.0016698268234104406), ('schnellbahnprojekten', 0.0016698268234104406), ('motzstraße', 0.001778175054625567), ('untergrundbahn', 0.0018612420318904965), ('dampfstraßenbahn', 0.003531610596457012), ('reichsarbeitsdienstes', 0.004497715658125214)]"
2440,1179429,"[('encephalitozoon', 0.00047619047619047673), ('encephalitozoonose', 0.0005361996540647385), ('enzephalitozoonose', 0.0017893324861449388), ('neurologische', 0.004078506124466094), ('immungeschwächten', 0.004292068198665677), ('immunsuppression', 0.0049345193970842605), ('erkrankungen', 0.005758763104945461), ('entfernung', 0.005797592572981749), ('organtransplantationen', 0.0061205831480108715), ('bewegungsmöglichkeit', 0.006260016237777542)]"
2441,32295,"[('atari800win', 0.00047619047619047673), ('atari', 0.0014543752687900013), ('ataris', 0.0017427711300564142), ('atariage', 0.0020851358074662485), ('emulator', 0.0043096629478779295), ('heimcomputersystemen', 0.004505299906397835), ('800xe', 0.004692504237395331), ('6502', 0.0050348689148051635), ('mikroprozessors', 0.005820789799893748), ('1500', 0.0058949969220909535)]"
2442,1127815,"[('salzburgs', 0.00047619047619047673), ('tourismuszentren', 0.000525780057158518), ('osttirolsmichael', 0.0020761069568962153), ('viehzuchtgenossenschaft', 0.002104816714298765), ('matrei', 0.0025876626342507415), ('landwirtschaft', 0.0026059324798705453), ('ausgegraben', 0.0028825901421132994), ('gegensatz', 0.0029086899215701634), ('1702', 0.004733064505604928), ('arrondissements', 0.005061921726761409)]"
2443,5817359,"[('parasiten', 0.00047619047619047673), ('infestationen', 0.0011966348276743588), ('parasitismus', 0.0012407910943782097), ('entomologique', 0.0015312928490088084), ('schraubenwurmfliege', 0.001812498547491227), ('cochliomyia', 0.002114620372307049), ('biologischen', 0.0032789514048664845), ('srewworm', 0.003502056752422784), ('ektoparasiten', 0.0036391735806084267), ('wirtsorganismus', 0.003934323363313115)]"
2444,2433644,"[('gewehre', 0.00047619047619047673), ('revolverheld', 0.0020665475044685834), ('marshal', 0.0028777670837343604), ('1946', 0.0037577340849718143), ('großgrundbesitzerin', 0.003867729960126496), ('1881', 0.004548329437646089), ('griffs', 0.004752280122828728), ('bonnell', 0.005357257436179477), ('westernfilms', 0.005714744030432193), ('453', 0.006168477015445255)]"
2445,1753727,"[('schiffsführung', 0.00047619047619047673), ('schiffskollisionen', 0.0005581675708258005), ('schiff', 0.0006570223025919242), ('schiffsziele', 0.0010669077757685364), ('vietnamkrieg', 0.001954189270644968), ('klasse', 0.002216998191681738), ('1944', 0.0023737191078963236), ('flugabwehrraketen', 0.0026534056660638948), ('admiralsbrücke', 0.003907172995780592), ('forrestals', 0.005742013261000603)]"
2446,3044034,"[('rastermusic', 0.00047619047619047673), ('notonraster', 0.000757575757575758), ('musiklabel', 0.001454545454545455), ('label', 0.0023290043290043294), ('künstlern', 0.003292207792207792), ('nonames', 0.003603896103896105), ('nummeriert', 0.0038138528138528137), ('netzwerk', 0.004173160173160173), ('zeiten', 0.0042489177489177495), ('nachfolgelabel', 0.004813852813852814)]"
2447,328984,"[('zoologie', 0.00047619047619047673), ('cambrian', 0.0011404647374716847), ('taxons', 0.0013160774732126944), ('arthropoda', 0.0016418518235728275), ('bacillariophyta', 0.0020821562189814458), ('pycnophyes', 0.0024002952330050144), ('kinorhyncha', 0.002504644829604744), ('nephridiopore', 0.002644625995775114), ('priapswürmern', 0.004304039092922043), ('klassifiziert', 0.004764704385228169)]"
2448,1141110,"[('bisamapfel', 0.00047619047619047673), ('bisamäpfel', 0.00047619047619047673), ('bisamapfels', 0.0005497198879551835), ('bisamapfeluhren', 0.0006880252100840334), ('bisamäpfeln', 0.000800070028011206), ('bisamapfelbisamapfeluhren', 0.0010031512605042014), ('bisam', 0.002246148459383753), ('bisamkopf', 0.0023879551820728297), ('zusammengehaltenen', 0.0051085434173669475), ('duftstoffzubereitungen', 0.005400910364145659)]"
